Uuid,PropertyName,PrimaryDataType,Pset,Description,PropertyType
11de35af-d23b-40a7-bfcd-669743028fb5,LensDiffuserType,IfcLabel,Pset_RailwaySignalType,"Type of the lens diffuser the signal is equipped with.",P_SINGLEVALUE
b6bde412-e314-439c-bf1a-5aaba8fa3d3e,LevelOfIntensity,IfcText,Pset_GeoScienceFeatureTypeGeoHazard,"An expression of the magnitude or the intensity of a phenomenon.",P_SINGLEVALUE
96762f00-d1e1-11e1-8000-00215ad4efdf,LifeCyclePhase,IfcLabel,Pset_EnvironmentalImpactIndicators,"The whole life cycle or only a given phase  from which environmental data are valid.",P_ENUMERATEDVALUE
db916580-d1cf-11e1-8000-00215ad4efdf,LiftElevationDifference,IfcPositiveLengthMeasure,Pset_CoolingTowerTypeCommon,"Elevation difference between cooling tower sump and the top of the tower.",P_SINGLEVALUE
c1b64980-d1f4-11e1-8000-00215ad4efdf,LiftingStrength,IfcPressureMeasure,Pset_PrecastConcreteElementGeneral,"The minimum required compressive strength of the concrete when the concrete element is lifted.",P_SINGLEVALUE
15bc3080-d1eb-11e1-8000-00215ad4efdf,LightEmitterNominalPower,IfcPowerMeasure,Pset_LampTypeCommon,"Light emitter nominal power.",P_SINGLEVALUE
af83dd80-d1eb-11e1-8000-00215ad4efdf,LightFixtureMountingType,IfcLabel,Pset_LightFixtureTypeCommon,"A list of the available types of mounting for light fixtures from which that required may be selected.",P_ENUMERATEDVALUE
c5919e00-d1eb-11e1-8000-00215ad4efdf,LightFixturePlacingType,IfcLabel,Pset_LightFixtureTypeCommon,"A list of the available types of placing specification for light fixtures from which that required may be selected.",P_ENUMERATEDVALUE
20ac9c00-d1be-11e1-8000-00215ad4efdf,LightingDiversity,IfcPositiveRatioMeasure,Pset_AirSideSystemInformation,"Lighting diversity.",P_SINGLEVALUE
eae4d300-d210-11e1-8000-00215ad4efdf,LightingDiversity,IfcPositiveRatioMeasure,Pset_ThermalLoadAggregate,"Lighting diversity.",P_SINGLEVALUE
313a3200-d211-11e1-8000-00215ad4efdf,LightingLoadIntensity,IfcReal,Pset_ThermalLoadDesignCriteria,"Average lighting load intensity in the space per unit area (PowerMeasure/IfcAreaMeasure).",P_SINGLEVALUE
37c8a980-d211-11e1-8000-00215ad4efdf,LightingPercentLoadToReturnAir,IfcPositiveRatioMeasure,Pset_ThermalLoadDesignCriteria,"Percent of lighting load to the return air plenum.",P_SINGLEVALUE
7491a200-d20b-11e1-8000-00215ad4efdf,Lighting,IfcPowerMeasure,Pset_SpaceThermalLoad,"Lighting loads.",P_BOUNDEDVALUE
faade880-d20b-11e1-8000-00215ad4efdf,Lighting,IfcTimeSeries,Pset_SpaceThermalLoadPHistory,"Lighting loads.",P_REFERENCEVALUE
5e36a3cb-7d28-4a25-88a1-07ec4ae7c172,LightningPeakVoltage,IfcElectricVoltageMeasure,Pset_DiscreteAccessoryTypeInsulator,"The peak lightning voltage that the insulator could withstand.",P_SINGLEVALUE
7166ed24-ccdd-4e0e-a3ed-7e87f55fc4b9,LightningProtectionStandardsCompliance,IfcLabel,Pset_ElectricalDeviceCompliance,"Information about compliance with regard to lightning protection related standards.",P_TABLEVALUE
b209274b-1672-4b16-9d43-cf652c8bc013,LikelihoodOfOccurence,IfcReal,Pset_GeoScienceFeatureTypeGeoHazard,"Likelihood is a general concept relating to the chance of an event occuring.",P_SINGLEVALUE
3abc2575-5409-47c1-b178-902281dea9bb,Limitations,IfcText,Pset_GeotechnicalAssemblyCommon,"Limitations on usage.",P_SINGLEVALUE
5d449526-bf99-4a3c-83d8-c4aa68c357d8,LimitedClearances,IfcText,Pset_RailwaySignalOccurrence,"Special conditions for placing the signal post telephone: tunnels, bridges, viaducts.",P_SINGLEVALUE
393ba700-d1fc-11e1-8000-00215ad4efdf,LimitingTerminalSize,IfcAreaMeasure,Pset_ProtectiveDeviceTrippingUnitTypeCommon,"The maximum terminal size capacity of the device.",P_SINGLEVALUE
59f49e26-741a-46a3-b046-a1ca6466a6bf,LinearPath,IfcTimeMeasure,Pset_ElementKinematics,"Represents the time:distance table of the kinematic behaviour.",P_TABLEVALUE
9531571e-5234-4926-bc9c-64d6a26eae8f,LinearRange,IfcPositiveLengthMeasure,Pset_ElementKinematics,"Identifies the linear range of the kinematic behaviour.",P_SINGLEVALUE
36d080c2-497e-4cef-8e9e-3e80be10ec19,LinearUncertainty,IfcPositiveLengthMeasure,Pset_Uncertainty,"Indicative (95%-100%) range diameter associated to the overall shape and position in XYZ.",P_SINGLEVALUE
dace5729-28c8-4536-ba2c-2c566e2c6b91,LinearVelocityResolution,IfcLinearVelocityMeasure,Pset_SensorTypeWindSensor,"Indicates the resolution of the detected linear velocity.",P_SINGLEVALUE
dace5729-28c8-4536-ba2c-2c566e2c6b91,LinearVelocityResolution,IfcLinearVelocityMeasure,Pset_SensorTypeEarthquakeSensor,"Indicates the resolution of the detected linear velocity.",P_SINGLEVALUE
fe030134-c4a7-458d-8555-dfa6eafe1c1f,LineCharacteristic,IfcLabel,Pset_BuiltSystemRailwayLine,"Indicates the characteristic of the line.",P_ENUMERATEDVALUE
5989128b-28e9-428c-b4d0-73b826d978ab,LineIdentifier,IfcIdentifier,Pset_VesselLineCommon,"Reference ID relative to a design vessel in the project",P_SINGLEVALUE
55680859-9527-4c7e-823d-693a76279e3d,LineID,IfcIdentifier,Pset_BuiltSystemRailwayLine,"The unique identifier of the line.",P_SINGLEVALUE
2bdd90df-f232-44ff-9cf5-f089a89903ab,LineStrength,IfcForceMeasure,Pset_VesselLineCommon,"Breaking load of the line (note that ultimate stress is not part of any of the material Psets)",P_SINGLEVALUE
a9298307-dae3-493e-ae71-0fdb858c13bc,LineType,IfcLabel,Pset_VesselLineCommon,"Mooring line type",P_SINGLEVALUE
56990959-30ce-4346-be40-78ca37516347,LiningMaterial,IfcLabel,Pset_BoreholeCommon,"Lining material or 'NOT LINED' or 'UNKNOWN' (boreholeML).",P_SINGLEVALUE
23e5ef55-bdec-49ab-aaae-a907114c0e92,LiningThickness,IfcPositiveLengthMeasure,Pset_BoreholeCommon,"Lining thickness (boreholeML).",P_SINGLEVALUE
d2949ea2-8ef4-48d7-9594-a2e6d0762b24,Lithology,IfcIdentifier,Pset_GeoScienceFeatureTypeGeologicalUnit,"Defines all natural materials resulting from the combination of minerals, particles or biogenic elements.",P_SINGLEVALUE
b50ba012-6eab-428d-9663-46bbf1c8a35e,LoadBearingCapacityArea,IfcPressureMeasure,Pset_SolidStratumCapacity,"Estimate or design maximum load bearing capacity of the defined surface/structure (e.g. soil stratum or planar slab). Represented as a force per unit area measurement.",P_SINGLEVALUE
9b2cea00-d1c5-11e1-8000-00215ad4efdf,LoadBearingCapacity,IfcPlanarForceMeasure,Pset_BuildingStoreyCommon,"Maximum load bearing capacity of a supporting structure ( e.g. as applied to the floor structure of a storey, or the supporting capacity of a frame assembly).",P_SINGLEVALUE
9b2cea00-d1c5-11e1-8000-00215ad4efdf,LoadBearingCapacity,IfcPlanarForceMeasure,Pset_FootingTypePadFooting,"Maximum load bearing capacity of a supporting structure ( e.g. as applied to the floor structure of a storey, or the supporting capacity of a frame assembly).",P_SINGLEVALUE
9b2cea00-d1c5-11e1-8000-00215ad4efdf,LoadBearingCapacity,IfcPlanarForceMeasure,Pset_MemberTypePost,"Maximum load bearing capacity of a supporting structure ( e.g. as applied to the floor structure of a storey, or the supporting capacity of a frame assembly).",P_SINGLEVALUE
33c26a80-d1c4-11e1-8000-00215ad4efdf,LoadBearing,IfcBoolean,Pset_BeamCommon,"Indicates whether the object is intended to carry loads (TRUE) or not (FALSE).",P_SINGLEVALUE
1e653480-d1f4-11e1-8000-00215ad4efdf,LoadBearing,IfcBoolean,Pset_PlateCommon,"Indicates whether the object is intended to carry loads (TRUE) or not (FALSE).",P_SINGLEVALUE
3b0b6780-d208-11e1-8000-00215ad4efdf,LoadBearing,IfcBoolean,Pset_SlabCommon,"Indicates whether the object is intended to carry loads (TRUE) or not (FALSE).",P_SINGLEVALUE
43b97312-26b0-4190-b668-d0c68f6ce88c,LoadBearing,IfcBoolean,Pset_FootingCommon,"Indicates whether the object is intended to carry loads (TRUE) or not (FALSE)",P_SINGLEVALUE
663726ee-008e-4db4-9b6f-7b26952a1fe9,LoadBearing,IfcBoolean,Pset_PileCommon,"",P_SINGLEVALUE
6753c380-d1c9-11e1-8000-00215ad4efdf,LoadBearing,IfcBoolean,Pset_ChimneyCommon,"Indicates whether the object is intended to carry loads (TRUE) or not (FALSE).",P_SINGLEVALUE
4ee1aa00-d1c5-11e1-8000-00215ad4efdf,LoadBearing,IfcBoolean,Pset_BuildingElementProxyCommon,"Indicates whether the object is intended to carry loads (TRUE) or not (FALSE).",P_SINGLEVALUE
761e9ee4-c875-4484-9c2a-57a17935596e,LoadBearing,IfcBoolean,Pset_RampCommon,"",P_SINGLEVALUE
7a7a8980-d1f1-11e1-8000-00215ad4efdf,LoadBearing,IfcBoolean,Pset_MemberCommon,"Indicates whether the object is intended to carry loads (TRUE) or not (FALSE).",P_SINGLEVALUE
7a8c5974-db61-48c3-b270-8a39f89fedec,LoadBearing,IfcBoolean,Pset_BuiltElementCommon,"Indicates whether the object is intended to carry loads (TRUE) or not (FALSE).",P_SINGLEVALUE
8141d600-d1ca-11e1-8000-00215ad4efdf,LoadBearing,IfcBoolean,Pset_ColumnCommon,"Indicates whether the object is intended to carry loads (TRUE) or not (FALSE).",P_SINGLEVALUE
87a90f61-4ea4-4ebe-a4d7-523924d88911,LoadBearing,IfcBoolean,Pset_RoofCommon,"",P_SINGLEVALUE
8fc535f6-6e7a-4d68-99fd-3b4218b31836,LoadBearing,IfcBoolean,Pset_StairCommon,"",P_SINGLEVALUE
f1c21480-d215-11e1-8000-00215ad4efdf,LoadBearing,IfcBoolean,Pset_WallCommon,"Indicates whether the object is intended to carry loads (TRUE) or not (FALSE).",P_SINGLEVALUE
7e4c98c6-af6b-4a37-993e-6d09faa53bea,LoadCapacity,IfcForceMeasure,Pset_CessBetweenRails,"Indicates the highest permissible load capacity.",P_SINGLEVALUE
7e4c98c6-af6b-4a37-993e-6d09faa53bea,LoadCapacity,IfcForceMeasure,Pset_ElementAssemblyTypeRigidFrame,"Indicates the highest permissible load capacity.",P_SINGLEVALUE
c5ef6080-d20e-11e1-8000-00215ad4efdf,LoadDisconnectionType,IfcLabel,Pset_SwitchingDeviceTypeSwitchDisconnector,"A list of the available types of load disconnection from which that required may be selected.",P_ENUMERATEDVALUE
064fde00-d211-11e1-8000-00215ad4efdf,LoadSafetyFactor,IfcPositiveRatioMeasure,Pset_ThermalLoadAggregate,"Load safety factor.",P_SINGLEVALUE
37eb8980-d1be-11e1-8000-00215ad4efdf,LoadSafetyFactor,IfcPositiveRatioMeasure,Pset_AirSideSystemInformation,"Load safety factor.",P_SINGLEVALUE
56548380-d1c4-11e1-8000-00215ad4efdf,Load,IfcTimeSeries,Pset_BoilerPHistory,"Boiler real load.",P_REFERENCEVALUE
289711fa-80e6-4310-a9c6-0994af663b87,LocalName,IfcLabel,Pset_VegetationCommon,"The local name that the plant is known as.",P_SINGLEVALUE
1f2c5ae6-f4a4-4733-969a-effb41892a77,Location1Global,IfcLengthMeasure,Pset_StructuralSurfaceMemberVaryingThickness,"Global X,Y,Z coordinates of the point in which Thickness1 is given",P_LISTVALUE
bd40a904-6365-4cfb-9cd6-4f425f027504,Location1Local,IfcLengthMeasure,Pset_StructuralSurfaceMemberVaryingThickness,"Local x,y coordinates of the point in which Thickness1 is given",P_LISTVALUE
cffbd577-c8ae-4ae3-b9c7-f17891e8b4d8,Location2Global,IfcLengthMeasure,Pset_StructuralSurfaceMemberVaryingThickness,"Global X,Y,Z coordinates of the point in which Thickness2 is given",P_LISTVALUE
058e4602-830c-41f4-862b-1d1c7338a7b0,Location2Local,IfcLengthMeasure,Pset_StructuralSurfaceMemberVaryingThickness,"Local x,y coordinates of the point in which Thickness2 is given",P_LISTVALUE
8fa1dfe7-5189-4b6a-96e0-71431b39e282,Location3Global,IfcLengthMeasure,Pset_StructuralSurfaceMemberVaryingThickness,"Global X,Y,Z coordinates of the point in which Thickness3 is given",P_LISTVALUE
441117ba-4772-4c3e-946e-ac44f07c39da,Location3Local,IfcLengthMeasure,Pset_StructuralSurfaceMemberVaryingThickness,"Local x,y coordinates of the point in which Thickness3 is given",P_LISTVALUE
a8fb6300-d1f7-11e1-8000-00215ad4efdf,LocationPriorityType,IfcLabel,Pset_ProjectOrderMaintenanceWorkOrder,"Identifies the predefined types of priority that can be assigned from which the type may be set where:

High: action is required urgently.
Medium: action can occur within a reasonable period of time.
Low: action can occur when convenient.",P_ENUMERATEDVALUE
0fb05a80-d1bf-11e1-8000-00215ad4efdf,Location,IfcLabel,Pset_AirTerminalOccurrence,"Location  (a single type of diffuser can be used for multiple locations); high means close to ceiling.",P_ENUMERATEDVALUE
39c17c03-6f3b-4a3f-b423-66e9883ff217,LockChamberLevels,IfcCountMeasure,Pset_ShiplockComplex,"Number of steps (chambers) in a lock line",P_SINGLEVALUE
fddfaf00-d1e0-11e1-8000-00215ad4efdf,LockedRotorCurrent,IfcElectricCurrentMeasure,Pset_ElectricMotorTypeCommon,"Input current when a motor armature is energized but not rotating.",P_SINGLEVALUE
24a73a14-5f38-4a53-8474-5a3bced8740d,LockGrade,IfcLabel,Pset_ShiplockComplex,"Operational grading of the ship lock complex",P_SINGLEVALUE
33577650-938b-4dbb-a501-1a5c579628ce,LockingForce,IfcForceMeasure,Pset_PointMachine,"Locking force of the point machine motor.",P_SINGLEVALUE
cc1f9cb6-382d-49ee-a23e-9676803e3e4d,LockLines,IfcCountMeasure,Pset_ShiplockComplex,"Number of Parallel lock series",P_SINGLEVALUE
cf69ef96-6215-4e1e-a385-aecc401c59dc,LockMode,IfcLabel,Pset_ShiplockComplex,"Type of lock system used.",P_SINGLEVALUE
72f4b980-d1cc-11e1-8000-00215ad4efdf,LogarithmicMeanTemperatureDifference,IfcTimeSeries,Pset_CondenserPHistory,"Logarithmic mean temperature difference between refrigerant and water or air.",P_REFERENCEVALUE
dee21c80-d1e2-11e1-8000-00215ad4efdf,LogarithmicMeanTemperatureDifference,IfcTimeSeries,Pset_EvaporatorPHistory,"Logarithmic mean temperature difference between refrigerant and water or air.",P_REFERENCEVALUE
8de12100-d200-11e1-8000-00215ad4efdf,LongInsideCenterLowerBarPitch,IfcPositiveLengthMeasure,Pset_ReinforcementBarPitchOfSlab,"The pitch length of the long inside center lower bar.",P_SINGLEVALUE
5d998280-d200-11e1-8000-00215ad4efdf,LongInsideCenterTopBarPitch,IfcPositiveLengthMeasure,Pset_ReinforcementBarPitchOfSlab,"The pitch length of the long inside center top bar.",P_SINGLEVALUE
95a0c580-d200-11e1-8000-00215ad4efdf,LongInsideEndLowerBarPitch,IfcPositiveLengthMeasure,Pset_ReinforcementBarPitchOfSlab,"The pitch length of the long inside end lower bar.",P_SINGLEVALUE
65f1bd80-d200-11e1-8000-00215ad4efdf,LongInsideEndTopBarPitch,IfcPositiveLengthMeasure,Pset_ReinforcementBarPitchOfSlab,"The pitch length of the long inside end top bar.",P_SINGLEVALUE
a3455380-d1de-11e1-8000-00215ad4efdf,LongitudinalSeam,IfcText,Pset_DuctSegmentTypeCommon,"The type of seam to be used along the longitudinal axis of the duct segment.",P_SINGLEVALUE
8588e600-d200-11e1-8000-00215ad4efdf,LongOutsideLowerBarPitch,IfcPositiveLengthMeasure,Pset_ReinforcementBarPitchOfSlab,"The pitch length of the long outside lower bar.",P_SINGLEVALUE
55414780-d200-11e1-8000-00215ad4efdf,LongOutsideTopBarPitch,IfcPositiveLengthMeasure,Pset_ReinforcementBarPitchOfSlab,"The pitch length of the long outside top bar.",P_SINGLEVALUE
4bc3d721-5dac-42f8-ad3e-069dc2559ee2,LongTimeCurrentSetValue,IfcElectricCurrentMeasure,Pset_ProtectiveDeviceOccurrence,"Long time current set value. The set value of the long time tripping current if adjustable.",P_SINGLEVALUE
f0250a29-337f-4364-acb3-be5daa02add0,LongTimeDelay,IfcTimeMeasure,Pset_ProtectiveDeviceOccurrence,"Long time delay. The set value of the long time time-delay if adjustable.",P_SINGLEVALUE
f9250bdd-70df-4cbf-af6a-d72d26170202,LongTimeFunction,IfcBoolean,Pset_ProtectiveDeviceOccurrence,"Applying long time function
A flag indicating that the long time function (i.e. the thermal tripping) of the device is used. The value should be set to TRUE for all devices except those that allows the Long time function of the device not to be used.",P_SINGLEVALUE
6cb50c00-d1d1-11e1-8000-00215ad4efdf,LossCoefficentCurve,IfcPositivePlaneAngleMeasure,Pset_DamperTypeCommon,"Loss coefficient – blade position angle curve; ratio of pressure drop to velocity pressure versus blade angle; C = f (blade angle position).",P_TABLEVALUE
4ba6e800-d1de-11e1-8000-00215ad4efdf,LossCoefficient,IfcTimeSeries,Pset_DuctSegmentPHistory,"Dimensionless loss coefficient used for calculating fluid resistance representing the ratio of total pressure loss to velocity pressure at a referenced cross-section.",P_REFERENCEVALUE
f66ad680-d1dd-11e1-8000-00215ad4efdf,LossCoefficient,IfcTimeSeries,Pset_DuctFittingPHistory,"Dimensionless loss coefficient used for calculating fluid resistance representing the ratio of total pressure loss to velocity pressure at a referenced cross-section.",P_REFERENCEVALUE
de518200-d1f2-11e1-8000-00215ad4efdf,LossCoefficient,IfcTimeSeries,Pset_PipeFittingPHistory,"Dimensionless loss coefficient used for calculating fluid resistance representing the ratio of total pressure loss to velocity pressure at a referenced cross-section.",P_REFERENCEVALUE
27a5cf80-d1fb-11e1-8000-00215ad4efdf,LowerCurrent1,IfcElectricCurrentMeasure,Pset_ProtectiveDeviceTrippingFunctionLCurve,"The current in [x In], indicating that for currents smaller than LowerCurrent1 the I2t part of the L-function will not trip the current,",P_SINGLEVALUE
2eccdd80-d1fb-11e1-8000-00215ad4efdf,LowerCurrent2,IfcElectricCurrentMeasure,Pset_ProtectiveDeviceTrippingFunctionLCurve,"The current in [x In], indicating the upper current limit of the lower time/current curve of the I2t part of the L-function.",P_SINGLEVALUE
4a30ec00-d1ed-11e1-8000-00215ad4efdf,LowerHeatingValue,IfcHeatingValueMeasure,Pset_MaterialFuel,"Lower Heating Value is defined as the amount of energy released (MJ/kg) when a fuel is burned completely, and H2O is in vapor form in the combustion products.",P_SINGLEVALUE
34c2be80-d1fb-11e1-8000-00215ad4efdf,LowerTime1,IfcTimeMeasure,Pset_ProtectiveDeviceTrippingFunctionLCurve,"The time in [s], indicating that tripping times of the lower time/current curve lower than LowerTime1 is determined by the I2t part of the L-function.",P_SINGLEVALUE
39877280-d1fb-11e1-8000-00215ad4efdf,LowerTime2,IfcTimeMeasure,Pset_ProtectiveDeviceTrippingFunctionLCurve,"The time in [s], indicating the tripping times of the upper time/current curve at the LowerCurrent2.",P_SINGLEVALUE
5ddc5280-d1ed-11e1-8000-00215ad4efdf,LowerVaporResistanceFactor,IfcPositiveRatioMeasure,Pset_MaterialHygroscopic,"The vapor permeability relationship of air/material (typically value > 1), measured in low relative humidity (typically in 0/50 % RH).",P_SINGLEVALUE
e0164800-d1e8-11e1-8000-00215ad4efdf,LowestSeatingHeight,IfcPositiveLengthMeasure,Pset_FurnitureTypeChair,"The value of seating height of low level if the chair height is adjustable.",P_SINGLEVALUE
8c87e80f-46ee-49e4-bf34-0a963085eaa0,LowWaterLevel,IfcLengthMeasure,Pset_JettyDesignCriteria,"Low water level",P_SINGLEVALUE
8c87e80f-46ee-49e4-bf34-0a963085eaa0,LowWaterLevel,IfcLengthMeasure,Pset_QuayDesignCriteria,"Low water level",P_SINGLEVALUE
bb87d06e-af50-475c-87e1-d83883f12bb9,LRMConstraint,IfcLabel,Pset_LinearReferencingMethod,"Allows for the specification of constraints imposed by this Linear Referencing Method. For example, a Reference Post Linear Referencing Method may specify that referents be of type “reference marker”.

> NOTE&nbsp;definition according to ISO 19148:2021",P_SINGLEVALUE
